sleep_hours,stress_level,exercise_minutes,screen_time,social_interaction,mood_score,water_intake,risk_level
7.934274898521248,2,33.18308216342477,8.594498400372107,4,6,3,1
5.398569355926108,5,15.84442972390699,2.4691426049485865,4,1,7,1
6.7864307724680595,4,19.086053653385562,5.186449567412222,8,10,5,0
7.180443447567848,7,1.511917941793505,4.250720371703892,6,8,7,0
7.771658251088123,8,6.360995248300615,2.9778919321742685,10,1,5,2
8.067422317133335,1,46.892894824720734,1.8942511593015299,8,4,5,0
5.313036862243196,5,18.151827261936813,3.638328166015729,7,6,11,1
4.698828743896566,3,10.771571962431318,5.515246769227185,10,6,5,1
8.916515232847765,1,14.536178404705414,8.29827409693707,4,7,4,1
7.498471017969387,3,57.806664020451976,2.954570980418989,2,5,4,1
5.87727019516517,6,41.46895275410185,6.588785518272413,9,5,7,0
9.326727963283783,7,9.536626876386032,6.439283173234029,2,4,0,1
7.173511951439288,8,3.7499572621003394,9.34392592014655,1,6,4,2
8.76894577609574,4,8.710497705878954,7.142062928794295,8,7,7,0
7.101277722115164,3,76.05687812578726,7.257198986060758,10,10,4,0
10.09112188732298,5,26.138720652237577,7.398600799435801,9,10,2,0
9.633011263664807,9,22.873645038307934,4.151535969361612,1,1,7,2
6.62655377728139,6,27.21945397745977,4.8543549528391186,7,9,5,0
8.457356426431533,9,13.67252726205503,8.233736324541477,2,8,3,2
7.968063924377722,6,49.36859259905966,1.898400288011704,6,7,6,0
9.052947336298523,2,22.225172147481153,4.635377855585739,5,9,6,0
5.552614809129843,5,3.724338548930756,3.338381476276001,1,3,4,2
8.02907718999766,9,4.145642253230543,6.468488084078542,2,10,5,1
8.587636730274381,8,23.09172155833137,5.156782829377761,2,4,5,1
4.361890770365329,7,82.73465343955739,7.251940949977435,10,7,6,0
5.225112231001337,1,11.06034897670787,5.7820096785772375,10,6,5,1
3.941151733359849,4,61.100927165284695,2.907815359392655,6,2,7,2
6.595889748333163,7,43.32985751637238,3.000264721474966,1,2,1,1
8.076313383693943,7,8.543087253060229,5.987902962721829,4,10,7,0
9.253535578144042,6,1.110525606453654,4.457730065532744,10,7,1,0
7.1111421706296625,8,3.2224542534629026,4.934732294445304,5,9,7,1
9.442923318356938,6,39.11312390263198,7.876830843578229,2,9,3,0
4.929847812677663,10,6.6819242716447365,7.518065353734437,2,7,9,2
4.4449263409672675,3,13.92164493874094,9.595467681154716,7,8,8,1
6.916678451655072,4,20.89653900055573,5.367328910519871,7,10,11,0
7.576098173408961,3,38.780641884762794,4.7177067310942675,6,3,7,1
6.95095787785886,1,3.60513032301832,6.83637792885782,1,1,7,1
3.898836849940185,10,15.64478981542241,4.878411061520049,3,7,5,1
6.8663199407308175,5,19.911898784742213,4.943877773948525,9,8,3,0
5.04329574924272,1,23.349851188016956,5.595796812136328,10,2,2,1
8.004508823245057,1,51.17196311678473,9.305497911633758,1,9,7,0
7.549897369145272,2,5.650606403207138,7.407931610257253,2,4,7,0
5.590180320508967,4,49.48147310922269,7.6176408045557,8,10,3,1
6.22919962399496,6,35.41534826383602,9.215708673616493,7,9,6,0
5.411179717166572,8,24.349193995767713,7.80506592015065,9,3,3,2
6.905981354090242,3,36.07200828216265,3.7371887797299252,10,8,11,0
8.432713480751858,1,15.931754994711357,7.774764728282268,4,2,7,0
5.5214109304966845,3,4.468840540281838,8.028509714230514,4,3,7,2
7.756069773276766,3,32.87734978344944,7.303729705386191,7,1,5,0
6.204613572441339,5,22.312524964317664,5.609116252414231,1,5,9,0
5.810690751606484,4,30.597482658969053,7.092663412003502,10,4,4,1
6.839454460068163,4,12.374636451003969,5.959520557404708,9,1,6,1
5.447136516370939,9,71.21166485098149,4.0438232475031,2,10,2,2
6.169526041979227,7,26.5561095851347,4.540732709329685,1,9,2,0
5.203183161116727,4,2.6781355206390107,7.407445637798563,7,6,7,1
9.947087699374585,3,17.924420511200346,4.188359641154315,6,6,9,0
7.052895327957593,6,42.36142080510654,4.376892913047472,3,2,8,1
5.950411738011121,3,47.41597607763723,7.506768919969385,1,7,7,1
7.320969866101333,6,20.47197757658044,6.267578125730211,5,9,4,0
6.831507925463756,9,67.54181180095041,7.154386634375456,10,6,9,0
6.668545600700165,6,9.345657387636553,3.5419641268936286,4,8,4,0
7.9212500500651375,4,15.85943995087408,7.098859014871527,5,5,6,0
8.136261565070958,5,68.65955161582652,4.679943702178514,1,2,4,1
6.204248278584209,6,67.9750757712697,3.9662320289043103,1,4,6,0
6.13627263903298,3,34.723438867072986,4.9893102155994065,5,1,4,1
6.587422454272534,8,58.76572303343651,8.724129913854956,6,1,4,2
3.547118252896623,4,2.788905869885908,5.271091730102117,5,6,7,1
4.727213406702171,8,60.073298638811195,10.40278142457587,2,2,7,2
9.050311401166788,10,11.597235716297748,1.8756437905037062,9,6,5,1
9.467451570251924,10,5.892547951926227,2.907444162037175,5,1,7,1
6.626445940665432,3,8.208240796782697,8.648370474291116,5,10,10,1
7.864835444583649,10,16.236921683184438,9.151209118311467,10,3,3,2
7.466875231815304,7,8.678180287926136,4.273085525623213,9,9,3,0
11.618321212682856,9,11.594925440223571,6.137787233445709,3,2,5,2
8.679362367151866,4,4.3500270229822,7.424379837006553,5,8,5,0
6.80812361277885,8,10.536841253807495,5.54124862527049,5,6,6,1
5.566689339099361,3,25.47886264347519,6.2997341827755555,2,6,3,1
4.590330519613641,7,17.494025372461625,6.0218660264863795,4,7,4,1
7.305195453800835,3,12.772426655711781,3.0371060406944177,2,5,4,0
5.865473882073545,7,41.16607898936218,5.310677428075963,5,4,4,1
4.866619435603489,10,67.19111778966939,6.024730190273065,10,6,6,1
6.03014067363621,10,42.414804484447586,6.206243668216112,2,8,6,1
5.3776779945784074,6,12.104044695612412,2.538987782761819,10,4,11,1
9.530712452608848,2,40.929196379371476,7.507387799108022,9,5,12,0
8.322459635424176,3,4.945538212179165,6.258987305792189,10,7,4,1
6.988041038025074,6,4.1888291309826,3.8892275573165325,6,6,3,0
9.21991620833504,4,12.72233430934263,9.598128468047307,8,4,6,0
7.116052461471427,6,49.46132837955499,5.306830836762361,9,4,8,0
5.708073698007604,1,8.484746521092188,5.436705235490138,8,10,4,1
9.284686115904485,10,1.960274411544275,7.283418490382654,5,4,4,1
7.8083650655269885,1,4.236869503235242,9.768002275139715,5,1,10,1
5.444130768510315,3,58.71564865681438,7.362079192089044,6,5,7,0
6.714491982874588,8,30.135900079102797,7.652219673387741,1,8,8,1
5.686572619922864,8,8.758782753671799,3.996756269019204,8,7,8,2
4.925800403553496,4,24.310379816875066,6.173919404074339,2,5,5,1
8.389266321297463,6,22.496581779533606,4.935476547656848,6,3,2,1
9.864124960705196,8,31.96426100175499,7.408259696098551,9,1,2,1
4.902148639271289,7,7.965391122058648,7.5939315910198495,3,7,5,1
7.844453855035856,7,59.942037995271114,9.266459033039881,2,3,3,2
6.024036146317259,4,11.104469173331198,1.6833161662217382,10,4,7,0
6.269311924352956,9,35.53801534088108,4.7388436753673595,5,5,4,1
6.111409113641696,10,0.4876818928829565,8.600497888504083,9,8,3,2
5.704013845480276,6,13.987861366166374,3.1969403061349633,6,7,9,1
7.072782441917241,3,13.002506132270291,7.611302065787344,8,9,9,0
5.753574825383444,5,23.52397407259189,8.2680010016295,8,3,6,2
7.405685238669758,5,2.2655173988574053,5.943320309267079,7,10,4,0
6.924642835826295,5,46.83820599597503,3.157070625686949,5,1,6,0
6.641577929700386,8,7.368608192093408,5.756960643599524,2,1,4,2
5.638654506937604,9,33.90660109653843,8.917362674917447,10,10,5,2
6.134843004147501,9,48.76886694334569,9.078034750510831,10,1,3,2
8.133086838738635,6,24.757664587014258,6.415760753555381,5,2,6,1
7.751375781436571,6,40.51429138883447,4.045524622570478,7,2,6,1
5.533667132802173,9,32.52888574212997,9.476794388098822,7,7,5,2
7.148998458143839,4,13.179800719382474,7.641845758219419,2,9,5,1
8.127080685057683,6,49.642244752107246,4.1769800626462565,7,8,3,0
4.495892078317942,4,10.474019311302902,6.685037942281016,6,4,5,1
7.815040288569903,1,25.40384385098022,6.593496961956316,7,2,11,0
6.00606436158123,7,41.04158138571517,4.726409796900886,8,3,7,1
7.855898002889739,10,14.290596026319957,6.696213629429422,4,10,4,1
5.855111265186225,6,10.819095172217557,8.212373676247763,1,5,5,2
4.292676849003222,9,18.449273397957874,5.407501602471521,8,9,13,1
4.558686343175256,7,51.10644094559293,8.416538183176108,8,8,7,1
7.072127419992073,7,79.74428975137545,2.4892908613596716,3,3,4,1
7.389583752582222,2,23.62923605412162,10.436533986241733,3,9,4,1
5.643525062343388,9,32.49394065152451,6.114702539959364,5,10,7,1
7.957888688166061,10,70.07607403175099,8.146041989607244,3,3,8,2
4.50771990659656,9,3.1124162459177094,6.437222973069411,5,10,8,1
6.900880302029025,6,7.9220359799669025,4.352954766286046,8,8,10,0
5.183475700356315,3,37.02265349118843,5.9272467526809915,1,1,5,2
6.022245838296762,1,52.07461248027679,2.1810579641974863,2,4,6,0
7.071098006974621,4,58.353409939418846,7.376773861425619,2,4,4,0
5.709379952074071,3,16.089799705020035,6.387529157289641,4,6,5,0
6.423166683655262,1,2.8075668101048126,5.6168856830635105,9,2,4,1
8.509439213821661,3,17.275940227070528,7.5053991421512745,2,7,12,0
6.134662195715277,4,7.869576982518118,6.075046523186386,9,5,9,0
8.253538168097712,8,10.325306348645249,7.213659744565149,7,10,9,1
5.305439718013573,9,44.387515020399704,7.924633157760288,10,6,5,1
7.794706266872924,3,2.3559457983321708,4.901543721009203,8,6,5,0
9.16235293098685,6,52.73486938077478,4.32917943521635,1,6,8,0
3.292533249809066,10,16.74113800784543,2.5548798504950607,5,10,10,1
5.804657116794285,5,27.19495976524794,6.245121597655716,9,8,10,0
7.86560819077081,6,2.81785766999483,6.904194576901375,4,10,8,0
6.695431920935511,4,12.34566095484573,3.352769203021921,2,4,3,1
7.556718810056963,10,2.8194621913500315,8.8407596960567,6,10,6,1
6.094022219926269,6,97.74700026862823,4.355329057294552,2,8,4,0
7.12988468120935,7,49.39265117566175,1.7929998165489982,3,9,10,0
6.766484146911881,9,18.46518858154283,8.989645799784654,8,4,6,1
8.75167309248971,10,7.59272129769161,2.0539700000303203,3,1,7,2
7.381631264951819,7,81.29635350237402,7.928357546766851,2,3,6,1
7.506403993112803,6,12.67513045618608,7.442239041751705,6,1,10,1
6.382184550816299,1,5.265780506740447,6.639108202439754,3,7,5,0
6.26859066389126,2,24.845949888298044,4.954450103566873,1,1,7,1
6.351162718270569,1,86.35134407973933,7.005594589051155,3,4,7,0
7.591678213567445,9,0.11512934545542634,8.096969747409101,6,1,4,2
6.368523278769605,10,8.159177190283769,4.028379007049054,3,2,4,2
7.434662285344619,10,83.6360127283091,7.952747345958967,9,1,7,1
10.113101197968158,9,5.629164860694604,7.861749023874488,7,5,7,1
8.306687055147538,7,3.605544020432897,6.586102181843111,5,7,10,0
6.510964701748239,2,25.33216652049874,4.924050243837774,2,3,4,1
8.801820883245917,6,59.38111555431108,7.870914729697551,9,8,4,0
6.387886940467673,4,19.451514403067453,7.016625912325047,5,5,5,0
3.942813197233219,1,156.4427700955057,3.9680806736108654,7,5,7,0
5.487870533623894,1,34.10547565449041,5.265288382463504,9,5,7,1
4.193812118461216,5,2.308858227714501,7.6381098768413995,4,8,9,1
6.4727297739380365,2,148.14440922868647,6.229161234201689,9,2,5,1
7.027627568784328,4,15.722100179020686,8.17196578889065,1,2,7,1
9.514655968412924,1,10.165157447760853,5.316706608703208,6,8,7,0
7.490391060646244,4,24.48516281800718,4.0002094155038,2,9,4,0
6.6713492067867035,6,10.88542975813025,10.387205231220143,8,10,7,0
8.244108371775233,10,2.7127616305029925,2.6382098345070184,5,10,9,1
3.683297036488172,4,0.0428809240063724,5.000320805196671,3,2,1,2
7.353421837162849,1,17.91239242198055,6.559496001399969,2,4,8,0
8.15629779083045,7,54.395025857029076,7.972167782955422,8,8,6,0
4.782120631330238,2,25.48106309131865,7.292898737084522,7,2,9,1
8.715631064810394,9,180.0,10.62251800988576,9,4,5,1
7.5077446112416215,3,10.141763953535014,5.764803094683737,8,10,7,0
6.377068129148798,8,9.874089035368055,4.254033477298947,4,1,6,2
7.949172799159427,8,5.2216550996903175,5.560607951567101,2,2,10,2
10.406039286706594,3,5.37608193926037,5.360046941297951,2,7,6,1
7.272799382587743,4,10.072012313647498,5.863409705419721,2,1,5,1
7.372330879450504,2,47.22792167910717,4.035023754201441,6,1,7,0
6.310958650689634,4,70.85629513328297,7.5681120765007135,7,2,7,0
5.725233445802813,9,110.7711700630508,6.741660418672418,6,4,7,1
8.245503724816368,2,7.930283122387772,3.472238341851778,2,7,7,1
5.715874261136699,3,63.93405901083528,7.936050151741168,4,4,6,0
7.107349355829089,4,11.936298229893408,4.37703692603099,3,5,6,0
6.283513829852325,5,3.5919163020181295,3.634368995391422,4,4,5,0
7.7184697386195875,1,61.212377450415616,6.1746574078432985,5,4,4,0
7.500493157930422,7,30.326749755837632,2.4843131012013795,7,9,6,0
8.556309916386848,10,5.400039777297915,7.1790060997544956,9,6,7,1
6.23497540171788,7,16.854687675411014,1.0,2,3,6,1
6.595187597059943,9,10.159060418610382,3.9412746200227247,8,6,3,1
5.5318544263265395,4,40.044613324329916,9.150274642175823,3,7,6,1
6.333560109885832,6,18.122030991497287,4.626681581653363,9,7,7,0
7.5659507395672785,2,136.06917008038639,4.976829589587403,10,8,8,0
8.135482924968027,4,1.6890158355392901,8.547330108260876,4,4,8,0
5.616752013733562,2,13.155858926842669,4.414272789855363,3,1,4,2
8.30440888015849,10,19.727619831159398,7.526876362778953,10,6,3,1
9.033456788207427,5,20.983020324758805,8.348376330118644,6,8,9,0
7.620152354835551,7,11.391106165184196,6.957060628299807,10,5,10,0
9.815193718837099,1,39.195701380083776,3.1102053540714807,9,3,6,1
5.839316201344641,10,62.32260521797925,4.792028281568247,7,4,8,1
5.133017945032874,10,83.76871088742018,11.427239555057994,4,8,6,2
4.331919626643582,7,49.05704071465286,5.0189526949368535,3,6,5,1
9.244066467233775,10,57.02986400755654,11.972658751152856,10,5,8,1
7.9815484845310865,6,23.9916063051404,9.417928104059786,4,9,5,0
6.916622993634317,6,52.44173427437754,7.038139078744441,3,10,4,0
7.419952939479731,8,10.850792950137032,6.594468544995032,3,3,8,2
5.311766429052435,8,15.24880307929849,5.070353289745797,9,7,8,2
10.66862796942524,6,11.433992056307156,5.8221748181930755,4,9,10,0
7.193831772962842,3,18.898824814623598,4.622551686951454,9,4,7,0
7.164092191907339,5,10.088511513786617,5.872747192360794,10,10,2,0
8.088649935848037,2,97.79987517504478,3.275610217234694,5,10,4,0
7.7215138476050695,5,11.25584556665796,3.1684579738883523,7,3,6,1
7.335826036418697,9,3.095704116051807,8.602031325309419,5,1,3,2
5.814288316832032,10,22.4482027217503,2.775380528041167,1,9,4,2
7.707202535703994,1,1.7638220744633248,7.772276306988263,2,1,8,1
9.82303674471255,10,3.5143290536235905,2.211235608148184,5,2,2,2
9.018130069232466,5,7.430364935691375,7.259275206051179,6,9,5,0
9.389779939959094,6,18.728243483289706,5.584831309713921,7,5,6,0
6.233176485353223,7,17.035159038154926,8.642632405606808,2,4,6,1
5.5155927696121285,9,48.23695224279664,5.336011082239848,10,9,8,1
6.8113196198505275,6,40.35165373716579,1.9809198896570663,9,9,4,0
7.083587368433042,5,16.6704166683821,5.623927428226663,6,2,5,1
8.641287277706423,7,12.180647228105677,6.31932113109585,2,3,5,1
4.461303055427771,1,11.414488594169622,5.736044715936422,2,3,8,2
9.29432547919092,5,44.61595626926946,7.150215641979541,3,5,5,0
6.762988152131516,2,1.6043147254377308,4.8712238025885535,1,3,5,1
6.35967839507887,4,0.38713668866618445,3.4731936749087873,9,10,5,0
5.481843437109749,7,47.622132074984854,4.000702231371553,10,6,5,0
4.517714992201346,5,19.453611950951583,4.968465310940925,4,2,10,1
8.234755875942872,6,4.2082615050032794,4.951302767503292,5,6,6,0
7.109976950782606,2,8.058585081429525,10.812244716006543,7,6,6,1
5.065058650388419,3,80.87058741672847,8.510210833166168,1,2,12,2
5.057381841904576,7,58.87706907772523,7.373418408697131,3,6,10,1
6.4963229510648075,2,37.114002733049496,6.8920250214570755,3,6,4,0
9.503532287934089,6,19.74644816639717,6.599544471204273,2,6,9,0
6.610612972954593,5,22.039308711048054,6.610001090419457,8,5,5,0
4.7452855703228405,10,110.96127053195065,6.326572106160265,5,7,6,1
6.631385403871084,1,101.23997382665021,6.080238164873157,1,5,5,0
6.590914645378494,10,7.272430602942362,1.8162718108982654,2,1,4,2
3.0,4,49.996850337073965,5.261745453855013,1,9,4,1
6.918557700223282,2,6.591084305028808,5.519398389703504,6,3,7,1
6.653598204686983,4,7.206306272781827,4.5020538054599095,9,2,6,1
8.044309547220127,1,33.81896840719097,4.887806127542396,7,10,5,0
9.773434142418019,2,15.575871594115181,6.601498034361591,5,6,5,0
8.689847544321637,8,80.44710068594712,7.535180153899919,3,8,7,1
6.596666964167754,6,2.796692031731964,6.598472923836882,8,2,6,1
5.340211136887494,2,21.49404893219158,7.484888477293913,10,4,6,0
10.86003970487479,6,75.22249412557439,7.52021606162938,4,2,6,0
7.088827651021733,10,70.33775256842301,5.400588812944293,9,9,7,1
7.0208939378694195,9,5.1069003349564035,7.050614925004301,5,10,2,1
6.963812369334995,7,13.701380005553995,2.50725504075264,6,2,6,1
7.297127141151782,9,28.958237697708398,5.2313495462824555,5,10,4,1
6.783459382114087,5,5.208998136550815,4.9962968210674,10,2,8,1
6.139506989679646,7,103.28137478284663,9.062653604628466,7,5,11,0
6.179711588139412,7,73.8647786606151,6.674174585467362,7,5,7,0
6.950870094676002,3,5.47985488564549,3.3310918376941676,1,7,7,0
6.184862843299353,7,3.8744177532488258,7.189167609551115,2,1,8,1
5.930731325984254,1,2.678332280534798,7.8195666902023255,7,2,2,2
7.159645341537845,9,72.05349375342708,5.8206721569207325,8,6,4,1
6.617534173868717,10,6.456147244109176,7.380511858245606,4,2,4,2
9.255989482874032,6,16.150269196640725,1.0085852324350704,6,4,10,0
3.023545287410482,5,17.872522571958665,1.0,10,10,8,1
8.637260277883692,7,27.414641812036994,3.642661527404956,3,6,9,0
8.869127788746443,5,2.233151907825296,6.298079401249995,7,7,7,0
3.889914651387776,10,7.7149203561085145,9.064327539217093,3,10,5,2
6.485968608879476,5,80.42343619830844,3.7471446222344884,7,5,6,0
6.442838701006313,10,71.71303064250112,4.292645183424126,8,8,5,1
4.888732457923268,7,45.600347631666395,6.177212781449497,3,6,5,1
5.833274968613687,10,0.5877576008128592,5.01536241004193,2,5,13,2
5.334136231801256,7,11.88060019766188,4.901618461406352,6,4,7,1
9.628405665135434,3,29.662515130899592,5.157050325137415,4,6,8,0
8.403517589721192,3,9.655380588510328,8.629576983038035,8,6,9,0
8.907332642491237,10,72.1009153141517,8.232268577476244,2,6,9,1
8.082508096064853,3,30.144599229822834,6.046938644585232,4,1,5,1
5.306422343174156,6,2.23869093343818,9.308960547839288,2,6,7,1
6.21321960058034,6,71.90871570384809,7.01805670813595,2,1,6,1
7.734061841841877,3,94.93635837859834,8.307788269076982,2,5,3,1
5.166808286662082,3,2.426945802645354,4.2789068549027425,1,7,6,1
8.069497645258583,8,22.80171036211169,4.692645892503884,4,1,6,1
6.639511902762798,8,10.844779437271262,4.671235417008063,2,1,4,2
6.437768788675604,7,14.96884230534383,5.826555501717,9,6,2,0
8.066439952305238,10,5.940770556001092,6.119826474182522,9,7,7,1
7.66639496722906,4,25.887625121799275,6.648354617193991,7,6,8,0
6.45855075127138,4,95.08782576531246,9.946209736163809,6,5,9,0
8.738994705046371,3,20.979340216831286,7.442556258498096,3,6,5,0
5.378405008600154,5,2.596639830099771,4.970416601000687,7,3,6,1
7.923903410416395,3,29.02762606256812,5.993451241888353,1,9,6,0
